string,map-0x116F-0x356_2,,,"あいつら　外の国を　みんな\n
ほろぼして　次は　ジパングを\n
自分たちのものに　しようとしてるんだ","They've brought all the countries outside to ruin, and now, they're trying to make Jipang theirs.","NOTE: I believe this is the first and last we hear of the Daimonists taking over countries outside Jipang, much less ""all the countries""",
string,map-0x116F-0x356_4,,,"ジライア！　あんなやつらの\n
思いどおりに　させちゃいけないよ！\n
大門教を　やっつけてくれよ！！","Ziria! You can't let those guys get away with what they're plotting!\n
Beat the Daimonists!",,
string,map-0x116F-0x356_6,,,"これ　少ないけど　受け取ってくれ！！\n
オレが　いままで　ためた　お金だ\n
旅に　役立ててくれよ","This isn't much, but take it!\n
It's the money I've saved up till now.\n
Make use of it in your travels.",,
string,map-0x116F-0x4AD_0,,,"がんばってくれよ！！\n
大門教のやつらを\n
退治してくれよ！！","Go for it!\n
Take out those Daimonist jerks!",DUPE: F27,
string,map-0x116F-0x4AD_2,,,"筑波の山のために！！\n
そして　ジパングのために！！","For the sake of Mount Tsukuba!\n
And the sake of Jipang!",DUPE: F28,
string,map-0x116F-0x51A_0,,,"大門教は　ジパングの\n
まものや　妖怪を　てなずけて\n
思うままに　あやつっているんだ！！","The Daimonists have won over Jipang's beasts and youkai, and are in total control of them!",,
string,map-0x116F-0x51A_2,,,"ちかごろじゃ　このへんにも\n
大門教の　まものが　現れて\n
ひとを　おそうんだよ！！","Lately, Daimonist monsters have been showing up and attacking people around here, too.",,
string,map-0x116F-0x51A_4,,,"これ　少ないけど　受け取ってくれ！！\n
オレが　いままで　ためた　お金だ\n
旅に　役立ててくれよ","This isn't much, but take it!\n
It's the money I've saved up till now.\n
Make use of it in your travels.",DUPE: F32,
string,map-0x116F-0x61A_0,,,"がんばってくれよ！！\n
マサカドを　退治してくれよ！！\n
筑波の山のために","You can do it!\n
Take down Masakado -- for the sake of Mount Tsukuba!",,
string,map-0x116F-0x660_0,,,"ジライアは　火の一族の\n
まつえい　だったんだ！！\n
どうりで　強いわけだ！！","You're a descendant of the Fire Clan, Ziria! No wonder you're strong!",,
string,map-0x116F-0x660_2,,,"マサカドは　火の一族じゃないと\n
たおせないんだってね！\n
がんばってくれよ　ジライア！","I hear you can't beat Masakado unless you're from the Fire Clan.\n
Give it your all, Ziria!",,
string,map-0x116F-0x660_4,,,"オレ　なにも　できないけど\n
ここから　ジライアのこと\n
おうえんしているよ！！","I can't do anything, but I'll be cheering you on from here!",,
string,map-0x116F-0x660_6,,,"これ　オレからの　せんべつだ\n
受け取ってくれよ","Here's a parting gift from me.\n
Take it with you.",DUPE: F26,
string,map-0x116F-0x777_0,,,"がんばってくれよ！！\n
マサカドを　退治してくれよ！！\n
筑波の山のために","You can do it!\n
Take down Masakado -- for the sake of Mount Tsukuba!",DUPE: F38,
string,map-0x116F-0x7BD_0,[color]<$01>,,２０両を　手に入れた,Obtained 両20 (20 ryou).,NOTE: let's be nice and tell players how to pronounce this archaic currency symbol they've never seen,
,,,,"//==================================
// map 0x118B
//==================================",,,
string,map-0x118B-0x9F_0,,,ガマ仙人の家,Toad Hermit's House,,
string,map-0x118B-0x10E_1,,,ようっ！　ガマ仙人の　じっちゃま！！\n,Hey! Ol' Toad Hermit!,"NOTE: this dialogue is duplicated from the intro, but the version that's actually used for that is in script_intro_ending -- this in-game version isn't normally used.
Interestingly, if you hack the game to skip the normal intro, this actually will show up if you talk to the old man at the start of the game (the intro sequence specifically sets the memory flag that prevents this conversation from playing).",
string,map-0x118B-0x10E_3,,,"// WARNING: continues previous box
マサカドって　やつは\n
そんなにすごいのか","\n
Is this Masakado guy really that strong?",,
string,map-0x118B-0x16E_1,,,"ふむ\n
きゃつが　動く時\n
大木は倒れ　火が走り","Indeed...They say that when he stirred, great trees fell, fires raged,",,
string,map-0x118B-0x16E_3,,,"その後には\n
しかばねしか残らんと\n
言われておる","and in the aftermath, naught was left but corpses.",,
string,map-0x118B-0x1D1_1,,,"へぇー！　そんなに　すごいやつが\n
復活したら　この筑波山も\n
消えて　なくなっちまうのか","Oh man! If a guy like THAT comes back, Mount Tsukuba here's gonna get wiped out, isn't it?",,
string,map-0x118B-0x231_1,,,そうじゃ！！,So it will!,,
string,map-0x118B-0x249_1,,,"筑波山の　鳥や　動物も　カエルたちも\n
みんな　マサカドのやつに\n
消されちまうのか？","So Mount Tsukuba's birds and animals, its frogs -- Masakado'll obliterate them all?",,
string,map-0x118B-0x2A5_1,,,そうじゃ！！,He will!,DUPE: F52,
string,map-0x118B-0x2BD_1,,,"秋に実をつける　リンゴの木や\n
栗の木も　菜の花も\n
みんな　燃やされちまうのか！！","The apple and chestnut trees that bear fruit in the fall, the rapeseed flowers -- he'll burn them ALL?!",,
string,map-0x118B-0x317_1,,,そうじゃ！！,He will!,DUPE: F52,
string,map-0x118B-0x32F_1,,,そんなやつ　ゆるしておけねえなあ！！,We can't let him get away with it!,,
string,map-0x118B-0x35F_1,,,うむ！！,Indeed!,,
string,map-0x118B-0x373_1,,,"ジライア！！\n
それで　わしは　おまえに　今まで\n
苦しい修行を　あたえてきたのだ！！","Ziria!\n
It is for this that I have put you through such harsh training up until now!",,
string,map-0x118B-0x3CF_1,,,"オイラに\n
マサカドってやつが\n
たおせるのか？",Will I be able to beat this Masakado?,,
string,map-0x118B-0x405_1,,,おそらく・・・無理じゃろう,Most likely...you will not.,,
string,map-0x118B-0x42B_1,,,"だったら\n
なんで　オイラは\n
今まで　修行してきたんだよ！",Then why have I been training all this time?!,,
string,map-0x118B-0x46D_1,,,"おまえ　ひとりでは\n
無理だと　いうことじゃ",What I mean is that you will not be able to do it alone.,,
string,map-0x118B-0x46D_4,,,"しかし　おまえと\n
同じ　さだめをもった者が\n
あと　ふたりおる",But there are yet two others who hold the same destiny as you.,,
string,map-0x118B-0x46D_7,,,"この　ふたりと　力を合わせれば\n
マサカドの復活を\n
阻止することができるじゃろう！","If you join forces with them, you should be able to prevent Masakado's return!",,
string,map-0x118B-0x53D_1,,,"冗談じゃねえよ！！\n
マサカドなんてやつ\n
オイラ　ひとりで　十分だよ！","Screw that!\n
I'm enough to take down this Masakado nutjob all by myself!",,
string,map-0x118B-0x58B_1,,,ならば　行ってこい！！,Then go!,,
string,map-0x118B-0x58B_4,,,"しかし　火の一族　ふたりと\n
力を合わせねば\n
マサカドには　たちむかえぬぞ！！","But if you do not unite with the other two of the Fire Clan, you will never be able to stand against Masakado!",,
string,map-0x118B-0x635_1,,,"なにをしておる！\n
大門教が　ジパングを\n
支配してしまうぞ！　いそぐのじゃ！！","What are you doing?!\n
The Cult of Daimon is going to take over Jipang! HURRY!",NOTE: this line is the only one that's actually used,
,,,,"//==================================
// map 0x11A7
//==================================",,,
string,map-0x11A7-0xF2_0,,,筑波村,Tsukuba Village,,
string,map-0x11A7-0x240_0,,,"ジライアさん\n
村の外には　大門教の　魔物が\n
出るから　あぶないですよ","Ziria-san, it's full of Daimonist monsters outside!",,
string,map-0x11A7-0x240_2,,,"旅に　出るなら　この筑波村で\n
したくして　いきなさい","Before you begin your journey, you should get what you need here in Tsukuba Village.",,
string,map-0x11A7-0x2BE_0,,,"ジライアさん！！\n
火の一族の　金太っていう　人が\n
あんたを　さがしてたよ",Ziria-san! A guy from the Fire Clan called Kinta is looking for you.,,
string,map-0x11A7-0x309_0,,,"最近　村の外の　タヌキが\n
凶暴になって\n
人を　おそうのよ！！","Lately, the tanuki outside the village have become violent. They're even attacking people!",,
string,map-0x11A7-0x309_2,,,"大門教が　タヌキを\n
魔物に　かえたに　ちがいないわ！",The Daimonists must have turned the tanuki into monsters!,,
string,map-0x11A7-0x37A_0,,,"マ　マ　マサカドが　復活したら\n
どうすれば　いいの！！\n
どこへ　逃げれば　いいの！！","Wh-What if Masakado IS revived?!\n
Where can we go?!",,
string,map-0x11A7-0x37A_2,,,"どこへ　かくれれば　いいの！！\n
わたしは　どうなるの！！\n
子供は　どうなるの！！","Is there even a safe place to hide?!\n
What's going to happen to me?!\n
What about the children?!",,
string,map-0x11A7-0x41D_0,,,"ジライアさん！\n
大門教が　この村の　南にある\n
ナマズの　ほこらを　埋めてしまった！",Ziria-san! The Daimonists have buried the Namazu shrine to the south under a landslide!,,
string,map-0x11A7-0x41D_2,,,"きっと　火の一族の　あんたを\n
筑波山に　とじこめようとしてるんだ！","I'm sure they did it to trap you here in Mount Tsukuba, knowing you're of the Fire Clan!",,
string,map-0x11A7-0x41D_4,,,"ナマズのほこらを　通らなければ\n
その先にある　つちうらの町には\n
行くことが　できないんです！",The only way to reach Tsuchiura Town is through the Namazu shrine!,,
string,map-0x11A7-0x50D_0,,,"火の一族の　金太さんが\n
ナマズの　ほこらを　ぬける方法を\n
知っているって　言ってたわ",Kinta-san of the Fire Clan said he knows a way to get past the Namazu shrine.,,
string,map-0x11A7-0x561_0,,,"ナマズの　ほこらには　むかしから\n
山ほども　デッカイ　大ナマズが\n
住んでるらしいよ！",I heard a giant catfish lives inside the Namazu shrine!,,
string,map-0x11A7-0x561_2,,,"まだ　ボクは\n
見たことがないけどね\n
ものすげえ　デッカイってさ！！","They say it's as big as a mountain!\n
I wanna see it!",,
string,map-0x11A7-0x5F8_1,,,ポンポコリン！！,Ponpokorin!,"ZenkiTN: ""Ponpokorin"" has no real meaning, but it's a funny sound associated with tanuki. It's used various times throughout the game (and in Japanese popular culture). The fact that Kinta here drops a ""ponpokorin"" is a hint that he is in fact a tanuki in disguise (which is something they do)",
string,map-0x11A7-0x5F8_4,,,"おまえが　ジライアか！\n
待ちくたびれちまったよ！\n
オレは　金太っていうんだ！！","There you are!\n
You must be Ziria!\n
Name's Kinta!",,
string,map-0x11A7-0x5F8_7,,,"おまえと　同じ　火の勇者さ！\n
さあ　マサカドを\n
たおしに　いこうぜ！！","I'm a Fire Hero, just like you!\n
Let's fight Masakado together!",,
string,map-0x11A7-0x5F8_10,,,"刀や　よろいは　あとまわしでいいって\n
とにかく　いそごうぜ！！\n
まずは　南の　ナマズの　ほこらだ！！","Don't worry about swords or armor for now! Let's hurry to the Namazu shrine, to the south!","ZenkiTN: The fact he suggests to forget about buying equipment is another hint that Kinta isn't actually on your side.
Supper: well, armor is completely useless in this game, so half of this is actually sound advice!",
string,map-0x11A7-0x726_0,[color]<$01>,,金太が　仲間に　加わった！,Kinta has joined you!,,
string,map-0x11A7-0x749_0,,,"マサカドが　復活するためには\n
たくさんの　人間の　たましいが\n
必要なんだ！！",The Daimonists need a lot of human souls to revive Masakado!,,
string,map-0x11A7-0x749_2,,,"大門教は　そのために\n
人をだまして　信者を　あつめ\n
たましいを　ぬき取っちまうんだよ！",That's why they deceive people into joining their cult! They do it to steal their souls!,,
string,map-0x11A7-0x7EA_0,,,"大門教と　たたかって\n
体力が　減ったら\n
はやめに　宿屋に　とまるんだよ","Fighting against the Cult of Daimon won't be easy. When you're tired, you should rest at an inn.",,
string,map-0x11A7-0x7EA_2,,,"それと　宿屋には\n
きろく人がいるから\n
こまめに　セーブしなよ！！","You'll find record keepers at every inn.\n
Save as often as possible!",,
string,map-0x11A7-0x86F_0,,,"大門教が　マサカドを　復活させたら\n
この国の　生きものは\n
みんな　死に絶えてしまうんでしょ！","If Masakado is revived, every living creature in the country will die!",,
string,map-0x11A7-0x86F_2,,,"ジライアさん　おねがいです\n
マサカドが　よみがえる前に\n
大門教を　たおしてください！","Ziria-san, I beg you!\n
Stop the Cult of Daimon before they revive Masakado!",,
string,map-0x11A7-0x91E_0,,,"家の中にも　人が　いるから\n
とびらの　あいている家には\n
かならず　はいるのよ！","If you see a house with an open door, you should always go inside!",,
string,map-0x11A7-0x91E_2,,,"マサカドを　たおすための\n
だいじな話が　\n
きけるかも　しれないわ",You might learn something that'll help you in your quest to defeat Masakado!,,
string,map-0x11A7-0x9AB_0,,,"「しらべる」で\n
ジライアさんの　めのまえを\n
調べることが　できるのよ",The {Check} command inspects the area right in front of you.,,
string,map-0x11A7-0x9AB_2,,,"あしもと　じゃないから\n
まちがえないでね\n
なれると　こっちのほうが　便利よ！",Keep in mind that it won't check what's under your feet. It's actually way more convenient this way -- you'll see!,,
string,map-0x11A7-0xA3A_0,,,"ジライアさんと　金太さんは\n
うりふたつ　なんだなあ！\n
オレ　まちがえちまったよ！","You and Kinta-san sure are alike, aren't you?",,
string,map-0x11A7-0xA3A_2,,,"血のつながっている　火の一族だから\n
にてるのも　あたりまえだけど\n
それにしても　そっくりだ！","It must be because you're both descendants of the Fire Clan.\n
I can barely tell you apart!",,
string,map-0x11A7-0xAE5_0,,,"「徳」というのは　おぬしが\n
まことの　火の勇者に　なるための\n
モノサシのようなものじゃ！",{Virtue} is a value that measures how much of a true Fire Hero you are.,,
string,map-0x11A7-0xAE5_2,,,"敵を　倒した時は　もちろん　増えるが\n
人助けや　友との出会いの中で\n
自然と　身につくものなのじゃ","Defeating enemies increases it, of course, but you'll also gain it by helping people and meeting new friends.",,
,,,,"//==================================
// map 0x11C3
//==================================",,,
string,map-0x11C3-0x29_0,,,武具屋,Armory,,
string,map-0x11C3-0x6F_0,,,"いらっしゃいませ！\n
ここは　武具屋です\n
ご用件は　何ですか？","Welcome to my armory!\n
How can I help you?",,
string,map-0x11C3-0xAC_0,,,ありがとうございます,Thank you very much.,,
string,map-0x11C3-0xC2_0,,,それでは　また　ご利用ください,Come back anytime.,,
string,map-0x11C3-0xE2_0,,,"オラ　知らなかっだども\n
刀とか　よろいとかってもんは\n
「そうび」しないと　ダメなんだと！","Don't make my mistake!\n
Remember to {Equip} swords and armor that you buy!",,
,,,,"//==================================
// map 0x11DF
//==================================",,,
string,map-0x11DF-0x29_0,,,宿屋,Inn,,
string,map-0x11DF-0x81_0,,,"マサカドが　復活するって\n
話が　ひろまってからよお　うぃ　\n
みんら　なげやりになっちまってよお",Ev'ryone shayin' that Mashakado's comin' back 'n' only the Fire Clan can beat 'im. (hic),ZenkiTN: these lines are said with a drunken slur.,
string,map-0x11DF-0x81_2,,,"オレも　毎日　酒びたり　なんら\n
火のいちろくは　まらかあー！\n
へのいりろくを　よんれこい！　ヒック","Sho I drinksh while I wait. C'mon, Fire Clan, get a move on! (burp)",ZenkiTN: these lines are said with a drunken slur.,
string,map-0x11DF-0x140_0,,,"あんらが　へのいりろく　らったんらね\n
らいもん教の　ゴーモンを\n
たおしらんらってね　　ありらろ","Sho you were the Fire Clan all along, huh? Thanksh for beatin' that Goumon guy. (hic)",ZenkiTN: these lines are said with a drunken slur.,
string,map-0x11DF-0x19E_0,,,"オラは　つちうら町から　来たんだけど\n
大門教たらの　タヌキが\n
旅人を　ねらうんで　けえれねんだ！！","I came from Tsuchiura Town, but with those Daimonist tanuki attacking travelers, I can't go back!",,
string,map-0x11DF-0x200_0,,,"いいつたえによると\n
マサカドは　一夜にして\n
ジパングの　半分を　灰にしたらしいぜ","According to legend, Masakado turned half of Jipang to ashes in but a single night.",,
string,map-0x11DF-0x26B_0,,,"いらっしゃいませ！\n
ここは　宿屋でございます",Welcome to the inn!,,
string,map-0x11DF-0x26B_2,,,"ひと晩　４両でございますが\n
おとまりになりますか？","It's 両4 for the night.\n
Will you stay?",,
string,map-0x11DF-0x2CF_0,,,"いらっしゃいませ！\n
ここは　宿屋でございます",Welcome to the inn!,DUPE: F117,
string,map-0x11DF-0x2CF_2,,,"ひと晩　４両でございますが\n
おとまりになりますか？","It's 両4 for the night.\n
Will you stay?",DUPE: F118,
string,map-0x11DF-0x333_0,,,"お客さま！\n
お金が　あるときに\n
また　おこしください！","Good sir!\n
Please come back when you have enough money!",,
string,map-0x11DF-0x369_0,,,"それでは　\n
ごゆっくり　お休みください",Please rest well.,,
string,map-0x11DF-0x390_0,,,また　おこしください,Please come again.,,
string,map-0x11DF-0x3A6_0,,,"いってらっしゃいませ！\n
お気をつけて　ジライアさま","Take care of yourself, Ziria-sama.",,
string,map-0x11DF-0x3E5_0,,,"いらっしゃいませ！\n
きろく　しますか？\n
いえいえ　お金はいりません","Good day! Would you like me to keep a record of your progress?\n
No need to pay -- it's free!",,
string,map-0x11DF-0x42C_0,,,それでは　きろく　します,Let me write this down.,,
string,map-0x11DF-0x446_0,,,また　お気軽に　どうぞ！,Come back anytime!,,
,,,,"//==================================
// map 0x11FB
//==================================",,,
string,map-0x11FB-0x29_0,,,民家,House,,
string,map-0x11FB-0x4B_0,,,"大昔にも　地くずれで\n
ナマズの　ほこらが\n
埋まってしまったことが　あってな","A long time ago, a landslide buried the Namazu shrine.","ZenkiTN: ""Namazu"" is a giant catfish from Japanese myths. In short, they're said to cause earthquakes by thrashing about.",
string,map-0x11FB-0x4B_2,,,"あんときは　村人全員で\n
大ひげぬきを　使って\n
大ナマズの　ひげを　ひっこぬいてよう",So the villagers used giant tweezers to pull out one of Namazu's catfish whiskers.,"ZenkiTN: I went for ""catfish whiskers"" because I wanted to make it clear that ""Namazu"" is a catfish.",
string,map-0x11FB-0x4B_4,,,"大ナマズの　起こす地震で\n
ほこらを　ふたたび\n
通れるように　したんだよ",The earthquake caused by Namazu's awakening cleared the path to the shrine.,,
string,map-0x11FB-0x12B_0,,,"村に　あった　大ひげぬきが\n
なくなってしもうた！",Our village's giant tweezers are missing!,,
string,map-0x11FB-0x12B_2,,,"きっと　大門教の　悪ダヌキが\n
盗みよったに　ちがいないわい！",They must have been stolen by the evil tanuki of the Cult of Daimon!,,
string,map-0x11FB-0x12B_4,,,"あれがないと　大ナマズを\n
起こすことが　できんのじゃ！",There's no way to wake up Namazu without them!,,
,,,,"//==================================
// map 0x1217
//==================================",,,
string,map-0x1217-0x29_0,,,民家,House,DUPE: F129,
string,map-0x1217-0x3F_0,,,"オラの　じいさまに\n
きいたことがあるんじゃ\n
火の一族とは　一つではないんじゃ","My grandpa once told me something interesting about the Fire Clan.\n
They're not just one {clan.}",,
string,map-0x1217-0x3F_2,,,"マサカドを　封じた　三つの部族を\n
のちに　火の一族と\n
呼ぶように　なったそうじゃ","After they sealed Masakado, people started calling the three tribes that did it {the Fire Clan.}",,
,,,,"//==================================
// map 0x1233
//==================================",,,
string,map-0x1233-0x29_0,,,よろず屋,General Store,,
string,map-0x1233-0x65_0,,,"おいでやす\n
うちは　よろず屋でおます\n
ごようむきは　なんでっしゃろ？","Welcome, welcome!\n
This is my general store.\n
Tell me what you need!",,
string,map-0x1233-0xAA_0,,,"おおきに\n
また　おこしやす","Thank you, thank you!\n
See you soon!",,
string,map-0x1233-0xC5_0,,,また　おこしやす,Have a nice day.,,
,,,,"//==================================
// map 0x124F
//==================================",,,
string,map-0x124F-0x214_0,,,ナマズの洞,Namazu Shrine,,
string,map-0x124F-0x31A_1,,,ポンポコリン！,Ponpokorin!,DUPE: F10,
string,map-0x124F-0x31A_4,,,"わらじの　ヒモが　ほどけちまった！\n
なおすから　ちょっと　先に\n
行っててくれよ！","The strap on my sandal came loose!\n
Go on ahead while I fix it!",,
string,map-0x124F-0x38E_1,,,"ポンポコリン！！　ぶぁかめ！！\n
オレは　大門教の殺し屋！\n
タヌキの金太さまだ！！","Ponpokorin! You idiot!\n
I'm Kinta the Tanuki! An assassin sent by the Cult of Daimon!",NOTE: i believe these lines aren't used because they instead appear as boss text -- see the boss script file,
string,map-0x124F-0x38E_3,,,"おまえ　みたいな　ヘンな顔\n
この世に　ふたりも\n
いるわきゃないだろ！！",You shoulda known there couldn't be anyone else in this world with a face as dumb as yours!,,
string,map-0x124F-0x38E_5,,,"おまえ　みたいなやつに\n
マサカドさまが　たおせるもんか\n
大門教のおそろしさ　みせてやる！！","You'll never defeat Masakado-sama!\n
It's time you learned how terrifying the Cult of Daimon really is!",,
string,map-0x124F-0x484_1,,,"大ひげぬきを　大ナマズに\n
使えば　岩が　くずれて\n
とおれるようになるんです！","If you use the giant tweezers on Namazu, the boulder will crumble and you'll be able to go through!",,
string,map-0x124F-0x4D8_0,[color]<$01>,,大きな岩が　通路を　ふさいでいる！！,A giant boulder blocks the path!,,
string,map-0x124F-0x502_0,[color]<$01>,,"つづらの中を　調べた\n
中には　なにも　入っていなかった","You look inside the casket.\n
There is nothing inside.",,
string,map-0x124F-0x53C_0,[color]<$01>,,つづらの中を　調べた,You look inside the casket.,,
string,map-0x124F-0x554_0,[color]<$01>,,タヌキのカギを見つけた！,You found the Tanuki Key!,,
string,map-0x124F-0x570_0,[color]<$01>,,たぬきカギを　手に入れた\n,Obtained Tanuki Key.\n,,
string,map-0x124F-0x58D_0,[color]<$01>,,なにもありませんでした,You find nothing.,DUPE: F8,
string,map-0x124F-0x5A7_0,,,ここは　とーせんぼだ　ポン！,"You're not going anywhere, pon!",,
,,,,"//==================================
// map 0x126B
//==================================",,,
string,map-0x126B-0x1D7_0,,,ナマズの洞,Namazu Shrine,DUPE: F146,
string,map-0x126B-0x263_1,,,グウグウ　わしゃねむい,Zzz...So sleepy...,,
string,map-0x126B-0x288_0,,,いきなり　なんじゃ　おまえは・・・,What's wrong with you? Sheesh...,,
string,map-0x126B-0x2B1_1,,,"ヒエー　いてててて\n
　　　　　　　　　　　　　　",Ouch! Owww!\n,,
string,map-0x126B-0x2F0_0,[color]<$01>,,"大ナマズが　あばれだして\n
地震が　おこった！！","Namazu thrashes about, causing an earthquake!",,
string,map-0x126B-0x325_0,[color]<$01>,,"大きなつづらが　ある\n
がっちり　カギが　かかっていて\n
あかない","There is a large casket here.\n
It's locked tight.",,
string,map-0x126B-0x365_0,[color]<$01>,,"つづらの中を　調べた\n
中には　なにも　入っていなかった","You look inside the casket.\n
There is nothing inside.",DUPE: F154,
string,map-0x126B-0x39F_0,[color]<$01>,,"つづらの　ふたが　開いた\n
中には　大ひげぬきが　入っていた","You lift the lid of the casket.\n
There is a pair of giant tweezers inside.",,
string,map-0x126B-0x3DD_0,[color]<$01>,,大ひげぬきを　手に入れた\n,Obtained Giant Tweezers.\n,,
string,map-0x126B-0x3FA_0,[color]<$01>,,大きな　ナマズが　眠っている,"Namazu, the giant catfish, is sleeping.",,
string,map-0x126B-0x41A_0,[color]<$01>,,しかし　何も　おこらなかった！,But nothing happened!,NOTE: trying to use the giant tweezers a second time,
,,,,"//==================================
// map 0x1287
//==================================",,,
string,map-0x1287-0xEE_0,,,つちうら町,Tsuchiura Town,,
string,map-0x1287-0x263_0,,,"黄門さまは　いつか　ふたたび\n
大門教と　戦う　つもりなのさ","One day, Koumon-sama will stand up to the Daimonists.",,
string,map-0x1287-0x263_2,,,"だが　それまでは\n
この町に　たてこもり\n
チャンスを　うかがうしかないんだ！","But until then, he will hold this town and wait for an opportunity!",,
string,map-0x1287-0x2E8_0,,,"黄門さまは　マサカドを　封じたという\n
火の一族の伝説を\n
お信じに　なられて　いるようだ",Koumon-sama believes in the legend of the Fire Clan that once sealed Masakado away.,,
string,map-0x1287-0x2E8_2,,,"火の一族の勇者が　もし　現れたら\n
命の次に　だいじにしている　刀を\n
あげてもいいと　おっしゃっている","He said that should a hero of the Fire Clan appear, he will give them his sword, which he treasures like his own life.",,
