"","","","","//==================================
// storage area
//==================================","","","",""
"string","str-0x12D2_0","","","へい！　らっしゃい！\n
ここは　預かり所だよ！\n
ご用向きは　なんだい！？","",,"=IF(F44=I44, ""UNTRANSLATED"", """")",""
"string","str-0x1319_0","","","ウチは　全国ネットだ！！\n
他の預かり所からも　出し入れできるよ\n
便利だろ！　また　来てくれよ","",,"=IF(F45=I45, ""UNTRANSLATED"", """")",""
"string","str-0x1375_0","","","１０００両ずつ　６５０００両まで\n
預かるよ　　預けるかい？","",,"=IF(F46=I46, ""UNTRANSLATED"", """")",""
"string","str-0x13B4_0","","","１０００両　たしかに　預かった！\n
もう　１０００両　預かろうか？","",,"=IF(F47=I47, ""UNTRANSLATED"", """")",""
"string","str-0x13F9_0","","","お客さん！！\n
ちょっと　１０００両には\n
足りない　みたいだね！","",,"=IF(F48=I48, ""UNTRANSLATED"", """")",""
"string","str-0x1437_0","","","ありゃ！　いつのまにか　いっぱいだ！\n
お客さん　ずいぶん　ためこんだね\n
もう　預かれないよ！　ゴメンな！","",,"=IF(F49=I49, ""UNTRANSLATED"", """")",""
"string","str-0x149F_0","","","１０００両ずつ　引き出せるよ\n
引き出すのかい？","",,"=IF(F50=I50, ""UNTRANSLATED"", """")",""
"string","str-0x14D2_0","","","１０００両　たしかに　返したよ\n
もう１０００両　引き出していくかい？","",,"=IF(F51=I51, ""UNTRANSLATED"", """")",""
"string","str-0x151B_0","","","おっと　こっちの　手ちがいだ！\n
お客さんからは　預かって　ないや\n
期待させて　ゴメンな！！","",,"=IF(F52=I52, ""UNTRANSLATED"", """")",""
"string","str-0x1575_0","","","お客さん！　何を　預かろうか？\n
３２個まで　預かるよ　？","",,"=IF(F53=I53, ""UNTRANSLATED"", """")",""
"string","str-0x15AF_0","","","たしかに　預かったぜ！！\n
他にも　なにか　預かろうか？","",,"=IF(F54=I54, ""UNTRANSLATED"", """")",""
"string","str-0x15E6_0","","","[string]なんて　預かった日には\n
大門教に　狙われちゃうよ\n
そいつだけは　カンベンしてくれ！！","",,"=IF(F55=I55, ""UNTRANSLATED"", """")",""
"string","str-0x15E6_2","","","他の物なら　預かるよ\n
なにか　預かろうか？","",,"=IF(F56=I56, ""UNTRANSLATED"", """")",""
"string","str-0x1669_0","","","ありゃ！、いつのまにか　いっぱいだ！\n
お客さん　ずいぶん　ためこんだね\n
もう　預かれないよ　ゴメンな","",,"=IF(F57=I57, ""UNTRANSLATED"", """")",""
"string","str-0x16CD_0","","","よし！　何を　返そうか？\n
えらんでくれ！","",,"=IF(F58=I58, ""UNTRANSLATED"", """")",""
"string","str-0x16F7_0","","","たしかに　返したぜ\n
他にも　なにか　返そうか？","",,"=IF(F59=I59, ""UNTRANSLATED"", """")",""
"string","str-0x172A_0","","","よし　何を　返そうか？\n
えらんでくれ！！","",,"=IF(F60=I60, ""UNTRANSLATED"", """")",""
"string","str-0x172A_2","","","ありゃ　何もない\n
さびしいから　何か　預けてくれよ\n
お客さん！！","",,"=IF(F61=I61, ""UNTRANSLATED"", """")",""
"string","str-0x1793_0","","","さあ！　巻物を　預かろうか！\n
預けるかい？","",,"=IF(F62=I62, ""UNTRANSLATED"", """")",""
"string","str-0x17BF_0","","","たしかに　預かったぜ！\n
他にも　巻物を　預かろうか？","",,"=IF(F63=I63, ""UNTRANSLATED"", """")",""
"string","str-0x17F4_0","","","お客さん！　オロチ丸さんは\n
自分の巻物を　預けたくないと\n
おしゃってますよ！","",,"=IF(F64=I64, ""UNTRANSLATED"", """")",""
"string","str-0x17F4_2","","","イヤがっているものは　しょうがないよ\n
他の誰かのを　預かろうか？","",,"=IF(F65=I65, ""UNTRANSLATED"", """")",""
"string","str-0x1884_0","","","どの巻物を　返そうか？\n
えらんでくれよ！","",,"=IF(F66=I66, ""UNTRANSLATED"", """")",""
"string","str-0x18AE_0","","","よーく　思い出して　くれよ！！\n
ジライアさん！！\n
何も　預かってないよ！","",,"=IF(F67=I67, ""UNTRANSLATED"", """")",""
