"string","str-0x2C65","",""," \n
   ﾞ                  \n
 ｿｳﾋ          $7      \n
           徳 ------- \n
 #            $7      \n
                      \n
 #         攻撃力  $3  \n
                      \n
 #         守備力  $3  \n
                      \n
 #         すばやさ $3  \n","",,"=IF(F45=I45, ""UNTRANSLATED"", """")",""
"","","","","//=====
// settings menu
//=====","","","",""
"string","str-0x2D9C","","","        \n
!ｶｲｾﾂ   \n
        \n
!ｱﾙｷｶﾀ  \n
        \n
!ｾﾘﾌﾉﾊﾔｻ\n
       ﾟ\n
!ｾﾘﾌｽｷｯﾌ\n
[end]

// parameters
<$C0><$BE>
<$78><$BE>
<$ED><$BD>
<$39><$BE>","",,"=IF(F47=I47, ""UNTRANSLATED"", """")",""
"","","","","//=====
// text speed menu
//=====","","","",""
"string","str-0x2E14","","","    \n
!ｵｿｲ\n
    \n
!ﾌﾂｳ\n
    \n
!ﾊﾔｲ\n
[end]

// parameters
<$BE><$57>
<$C1><$57>
<$C6><$57>","",,"=IF(F49=I49, ""UNTRANSLATED"", """")",""
"","","","","//=====
// setting on/off menu
//=====","","","",""
"string","str-0x2E5F","","","    \n
!ｱﾘ \n
    \n
!ﾅｼ \n
[end]

// parameters
<$BE><$57>
<$C1><$57>","",,"=IF(F51=I51, ""UNTRANSLATED"", """")",""
"","","","","//=====
// walk type menu
//=====","","","",""
"string","str-0x2E97","","","        \n
!ﾌﾂｳ    \n
        \n
!ﾅﾅﾒｱﾙｷ \n
[end]

// parameters
<$C1><$57>
<$BE><$57>","",,"=IF(F53=I53, ""UNTRANSLATED"", """")",""
"","","","","//=====
// map name window
//=====","","","",""
"string","str-0x2EFE","","","          \n
          \n
 #        \n
          \n
 ) $5   @ \n
          \n","",,"=IF(F55=I55, ""UNTRANSLATED"", """")",""
"","","","","//==================================
// shop menus
//==================================","","","",""
"","","","","//=====
// buy/sell menu
//=====","","","",""
"string","str-0x9CD","","","        \n
!ｳﾘﾓﾉｦｶｳ\n
        \n
!ﾓﾁﾓﾉｦｳﾙ\n
[end]

// parameters
<$A7><$CA>
<$F6><$C9>","",,"=IF(F58=I58, ""UNTRANSLATED"", """")",""
"","","","","//=====
// buyable item list entry
//=====","","","",""
"string","str-0xC53","","","          \n
          \n
!#        \n
   $5   @ \n","",,"=IF(F60=I60, ""UNTRANSLATED"", """")",""
"","","","","//=====
// player money window
//=====","","","",""
"string","str-0xD06","","","        \n
金$5   @\n
[end]

// parameters
<$01><$C0><$27>","",,"=IF(F62=I62, ""UNTRANSLATED"", """")",""
"","","","","//=====
// storage menu
//=====","","","",""
"string","str-0x1925","","","            \n
!貯金する     \n
            \n
!貯金おろす   \n
            \n
!道具　預ける  \n
            \n
!道具　引き取る\n
            \n
!術　預ける   \n
            \n
!術　引き取る  \n
[end]

// parameters
<$DD><$D9>
<$37><$DA>
<$83><$DA>
<$F8><$DA>
<$22><$DB>
<$86><$DB>","",,"=IF(F64=I64, ""UNTRANSLATED"", """")",""
"","","","","//=====
// storage money window
//=====","","","",""
"string","str-0x1D7A","","","          \n
貯金$5   @ \n
[end]

// parameters
<$01><$C2><$27>","",,"=IF(F66=I66, ""UNTRANSLATED"", """")",""
"","","","","//==================================
// battle menus
//==================================","","","",""
"","","","","//=====
// action menu: ziria
//=====","","","",""
"string","str-0x131","","","       ﾞ    \n
!ﾀﾀｶｳ !ｼｭﾂ  \n
 ﾞ ﾞ        \n
!ﾄｳｸ  !ﾇｽﾑ  \n
        ﾞ   \n
!ﾏﾓﾙ  !ﾆｹﾙ  \n
[end]

// parameters
<$8C><$C1>
<$C1><$C1>
<$DC><$C1>
<$04><$C2>
<$F7><$C1>
<$21><$C2>","",,"=IF(F69=I69, ""UNTRANSLATED"", """")",""
"","","","","//=====
// action menu: orochimaru
//=====","","","",""
"string","str-0x227","","","       ﾞ    \n
!ﾀﾀｶｳ !ｼｭﾂ  \n
 ﾞ ﾞ    ﾞ   \n
!ﾄｳｸ  !ﾅｶｼﾒ \n
            \n
!ﾏﾓﾙ        \n
[end]

// parameters
<$8C><$C1>
<$C1><$C1>
<$DC><$C1>
<$80><$C2>
<$F7><$C1>","",,"=IF(F71=I71, ""UNTRANSLATED"", """")",""
"","","","","//=====
// action menu: tsunade
//=====","","","",""
"string","str-0x294","","","       ﾞ    \n
!ﾀﾀｶｳ !ｼｭﾂ  \n
 ﾞ ﾞ        \n
!ﾄｳｸ  !ｳｿﾅｷ \n
            \n
!ﾏﾓﾙ        \n
[end]

// parameters
<$8C><$C1>
<$C1><$C1>
<$DC><$C1>
<$ED><$C2>
<$F7><$C1>","",,"=IF(F73=I73, ""UNTRANSLATED"", """")",""
"","","","","//==================================
// save/load menus
//==================================","","","",""
"","","","","//=====
// file continue/copy/erase menu
//=====","","","",""
"string","str-0xC2C","","","  ﾞ  \n
!ﾊｼﾒﾙ\n
     \n
!ｳﾂｽ \n
     \n
!ｹｽ  \n
[end]

// parameters
<$57><$9C>
<$C2><$9C>
<$98><$9D>","",,"=IF(F76=I76, ""UNTRANSLATED"", """")",""
"","","","","//=====
// file select menu 1
//=====","","","",""
"string","str-0xFCE","","","                       \n
  BACKUP RAM DATA      \n
                       \n
                       \n
                       \n
!TENGAI1 #       $2(   \n
                       \n
                       \n
!TENGAI2 #       $2(   \n
                       \n
                       \n
!TENGAI3 #       $2(   \n
                       \n
                       \n
!TENGAI4 #       $2(   \n
                       \n
[end]

// parameters
<$1A><$A7>
<$00><$1F>
<$3B><$1A><$A7>
<$00><$20>
<$3B><$1A>
<$A7><$00><$21>
<$3B><$1A>
<$A7><$00>
<$22><$3B><$08>
<$A3><$08>
<$A3><$08>
<$A3><$08><$A3>","",,"=IF(F78=I78, ""UNTRANSLATED"", """")",""
"","","","","//=====
// file select menu 2
//=====","","","",""
"string","str-0x116B","","","                       \n
  BACKUP RAM DATA      \n
                       \n
                       \n
                       \n
!TENGAI5 #       $2(   \n
                       \n
                       \n
!TENGAI6 #       $2(   \n
                       \n
                       \n
!TENGAI7 #       $2(   \n
                       \n
                       \n
!TENGAI8 #       $2(   \n
                       \n
[end]

// parameters
<$1A><$A7>
<$00><$23>
<$3B><$1A><$A7>
<$00><$24>
<$3B><$1A>
<$A7><$00><$25>
<$3B><$1A>
<$A7><$00>
<$26><$3B><$08>
<$A3><$08>
<$A3><$08>
<$A3><$08><$A3>","",,"=IF(F80=I80, ""UNTRANSLATED"", """")",""
"","","","","//==================================
// item/technique info menus
//==================================","","","",""
"","","","","//=====
// item/technique select menu
//=====","","","",""
"string","str-0x6B","","","          \n
ﾓﾁﾓﾉ ｶｲｾﾂ \n
 ﾞ ﾞ      \n
!ﾄｳｸ      \n
 ﾞ        \n
!ｼｭﾂ      \n
[end]

// parameters
<$B2><$C0>
<$C6><$C0>","",,"=IF(F83=I83, ""UNTRANSLATED"", """")",""
