"string","boss_0xAC9_lose_0","","","ざまあ見ろ！\n
二度と来るなよ\n
ワハハハハ・・・","",,"=IF(F41=I41, ""UNTRANSLATED"", """")",""
"","","","","//=====
// player win
//=====","","","",""
"string","boss_0xAC9_win_0","","","ま・・・まいりました！\n
どうかカンベンしてください\n
これはほんの気持ちでござる","",,"=IF(F43=I43, ""UNTRANSLATED"", """")",""
"","","","","//==================================
// ??? altboss 0xACF dialogue?
//==================================","","","",""
"","","","","//=====
// intro
//=====","","","",""
"string","boss_0xACF_intro_0","","","[f7]<$D3>われこそは　たまも姫\n
口おしや！　よくもわれのたくらみを\n
ジャマをしてたもうたな！！","",,"=IF(F46=I46, ""UNTRANSLATED"", """")",""
"string","boss_0xACF_intro_2","","","小僧！　かくごしよ！\n
ギャオーン！","",,"=IF(F47=I47, ""UNTRANSLATED"", """")",""
"","","","","//==================================
// ??? altboss 0xAD0 dialogue?
//==================================","","","",""
"","","","","//=====
// intro
//=====","","","",""
"string","boss_0xAD0_intro_0","","","[f7]<$D4>コーン　コンコン！\n
われはこの世にかくれ住む\n
九尾の狐なり！","",,"=IF(F50=I50, ""UNTRANSLATED"", """")",""
"string","boss_0xAD0_intro_2","","","この姿　見たなー\n
生かしておかぬぞ！","",,"=IF(F51=I51, ""UNTRANSLATED"", """")",""
"","","","","//=====
// player win
//=====","","","",""
"string","boss_0xAD0_win_0","","","[f7]<$D5>うううーん　くちおしや\n
われは殺硝石となりて\n
汝のゆくてにあだなさん！","",,"=IF(F53=I53, ""UNTRANSLATED"", """")",""
"","","","","//==================================
// ??? altboss 0xAD5 dialogue?
//==================================","","","",""
"","","","","//=====
// intro
//=====","","","",""
"string","boss_0xAD5_intro_0","","","見たな〜","",,"=IF(F56=I56, ""UNTRANSLATED"", """")",""
"string","boss_0xAD5_intro_2","","","今こそ我ら鬼族が\n
恨みをはらす戦の時\n
武器をそろえん！！","",,"=IF(F57=I57, ""UNTRANSLATED"", """")",""
"string","boss_0xAD5_intro_4","","","その為には何をおいても軍資金\n
安達ヶ原の一つ家は\n
事をなすためのワナと知れ","",,"=IF(F58=I58, ""UNTRANSLATED"", """")",""
"","","","","//==================================
// ??? altboss 0xAD9 dialogue?
//==================================","","","",""
"","","","","//=====
// intro
//=====","","","",""
"string","boss_0xAD9_intro_0","","","誰だ！ここは大門教の教会となったんだ\n
みだりに入る者には\n
バールダイモン様の天罰が下るぞ！","",,"=IF(F61=I61, ""UNTRANSLATED"", """")",""
"","","","","//=====
// player win
//=====","","","",""
"string","boss_0xAD9_win_0","","","ひえっ！覚えていろ！","",,"=IF(F63=I63, ""UNTRANSLATED"", """")",""
"","","","","//==================================
// ??? altboss 0xAE0 dialogue?
//==================================","","","",""
"","","","","//=====
// intro
//=====","","","",""
"string","boss_0xAE0_intro_0","","","あなたは剣術を使いますね\n
夢想流居合いの術の創始者　林崎甚介！\n
一手お相手いたしましょう！","",,"=IF(F66=I66, ""UNTRANSLATED"", """")",""
"","","","","//=====
// player lose
//=====","","","",""
"string","boss_0xAE0_lose_0","","","まだまだ修行がたりないようですね\n
また　来てください\n
いつでも　お相手いたしましょう","",,"=IF(F68=I68, ""UNTRANSLATED"", """")",""
"","","","","//=====
// player win
//=====","","","",""
"string","boss_0xAE0_win_0","","","みごとです　わたしのあみ出した\n
月崩しの技を教えましょう\n
しかしこの技を持っても弾正のネズミの","",,"=IF(F70=I70, ""UNTRANSLATED"", """")",""
"string","boss_0xAE0_win_2","","","妖術は破れないのです・・・\n
ネズミの妖術を破る方法を\n
何とか見つけなくては・・・","",,"=IF(F71=I71, ""UNTRANSLATED"", """")",""
"","","","","//==================================
// ??? altboss 0xAE2 dialogue?
//==================================","","","",""
"","","","","//=====
// player lose
//=====","","","",""
"string","boss_0xAE2_lose_0","","","[f7]<$64>ガマがネズミに勝てるものか！\n
はははは・・・","",,"=IF(F74=I74, ""UNTRANSLATED"", """")",""
"","","","","//=====
// player win
//=====","","","",""
"string","boss_0xAE2_win_0","","","[f7]<$63>よ　よ　よくもーっ・・・","",,"=IF(F76=I76, ""UNTRANSLATED"", """")",""
"","","","","//==================================
// ??? altboss 0xAE4 dialogue?
//==================================","","","",""
"","","","","//=====
// player lose
//=====","","","",""
"string","boss_0xAE4_lose_0","","","[f7]<$3B>まだまだ力がたりぬなガマの者よ\n
ワシは何度でも受けてたつ\n
また来るがいい","",,"=IF(F79=I79, ""UNTRANSLATED"", """")",""
"","","","","//=====
// player win
//=====","","","",""
"string","boss_0xAE4_win_0","","","[f7]<$3A>見事だ！\n
ガマ族の若者よ！\n
いやさ！自来也！","",,"=IF(F81=I81, ""UNTRANSLATED"", """")",""
"string","boss_0xAE4_win_2","","","人間どもが鬼と言うのは　おのが\n
邪悪な部分をうとましく思うがゆえ\n
我らを鬼と呼んで滅ぼそうとするのだ","",,"=IF(F82=I82, ""UNTRANSLATED"", """")",""
"string","boss_0xAE4_win_4","","","ガマの者にも我らが血が流れておる\n
人間の卑劣さになじむなよ\n
これを持って行くがよい","",,"=IF(F83=I83, ""UNTRANSLATED"", """")",""
"string","boss_0xAE4_win_6","","","その鬼のはちがねが\n
おまえの身を守ってくれるだろう\n
さらばじゃ！　自来也！","",,"=IF(F84=I84, ""UNTRANSLATED"", """")",""
"","","","","//==================================
// ??? altboss 0xAEE dialogue?
//==================================","","","",""
"","","","","//=====
// intro
//=====","","","",""
"string","boss_0xAEE_intro_0","","","眠りをさますのは誰ぞ\n
我は汝らがために\n
宝を守るものぞ！","",,"=IF(F87=I87, ""UNTRANSLATED"", """")",""
"","","","","//=====
// player win
//=====","","","",""
"string","boss_0xAEE_win_0","","","氷の巻物は戦闘でも使うことができるが\n
この陸奥を無事に抜けた後も\n
必要だろう","",,"=IF(F89=I89, ""UNTRANSLATED"", """")",""
"","","","","//==================================
// ??? altboss 0xAF7 dialogue?
//==================================","","","",""
"","","","","//=====
// intro
//=====","","","",""
"string","boss_0xAF7_intro_0","","","おめェツガルアメ\n
持ってるだべエ！\n
くれェー！","",,"=IF(F92=I92, ""UNTRANSLATED"", """")",""
"","","","","//==================================
// ??? altboss 0xAF9 dialogue?
//==================================","","","",""
"","","","","//=====
// intro
//=====","","","",""
"string","boss_0xAF9_intro_0","","","いくぜ！","",,"=IF(F95=I95, ""UNTRANSLATED"", """")",""
"","","","","//=====
// player lose
//=====","","","",""
"string","boss_0xAF9_lose_0","","","どうってことないな\n
それじゃあ大門教に\n
勝てないぜ","",,"=IF(F97=I97, ""UNTRANSLATED"", """")",""
"","","","","//=====
// player win
//=====","","","",""
"string","boss_0xAF9_win_0","","","なかなかやるな・・・\n
大門教は手ごわいそうだぞ！\n
煙の巻だこいつをやろう！","",,"=IF(F99=I99, ""UNTRANSLATED"", """")",""
