"string","map-0x118B-0x46D_4","","","しかし　おまえと\n
同じ　さだめをもった者が\n
あと　ふたりおる","",,"=IF(F64=I64, ""UNTRANSLATED"", """")",""
"string","map-0x118B-0x46D_7","","","この　ふたりと　力を合わせれば\n
マサカドの復活を\n
阻止することができるじゃろう！","",,"=IF(F65=I65, ""UNTRANSLATED"", """")",""
"string","map-0x118B-0x53D_1","","","冗談じゃねえよ！！\n
マサカドなんてやつ\n
オイラ　ひとりで　十分だよ！","",,"=IF(F66=I66, ""UNTRANSLATED"", """")",""
"string","map-0x118B-0x58B_1","","","ならば　行ってこい！！","",,"=IF(F67=I67, ""UNTRANSLATED"", """")",""
"string","map-0x118B-0x58B_4","","","しかし　火の一族　ふたりと\n
力を合わせねば\n
マサカドには　たちむかえぬぞ！！","",,"=IF(F68=I68, ""UNTRANSLATED"", """")",""
"string","map-0x118B-0x635_1","","","なにをしておる！\n
大門教が　ジパングを\n
支配してしまうぞ！　いそぐのじゃ！！","",,"=IF(F69=I69, ""UNTRANSLATED"", """")",""
"","","","","//==================================
// map 0x11A7
//==================================","","","",""
"string","map-0x11A7-0xF2_0","","","筑波村","",,"=IF(F71=I71, ""UNTRANSLATED"", """")",""
"string","map-0x11A7-0x240_0","","","ジライアさん\n
村の外には　大門教の　魔物が\n
出るから　あぶないですよ","",,"=IF(F72=I72, ""UNTRANSLATED"", """")",""
"string","map-0x11A7-0x240_2","","","旅に　出るなら　この筑波村で\n
したくして　いきなさい","",,"=IF(F73=I73, ""UNTRANSLATED"", """")",""
"string","map-0x11A7-0x2BE_0","","","ジライアさん！！\n
火の一族の　金太っていう　人が\n
あんたを　さがしてたよ","",,"=IF(F74=I74, ""UNTRANSLATED"", """")",""
"string","map-0x11A7-0x309_0","","","最近　村の外の　タヌキが\n
凶暴になって\n
人を　おそうのよ！！","",,"=IF(F75=I75, ""UNTRANSLATED"", """")",""
"string","map-0x11A7-0x309_2","","","大門教が　タヌキを\n
魔物に　かえたに　ちがいないわ！","",,"=IF(F76=I76, ""UNTRANSLATED"", """")",""
"string","map-0x11A7-0x37A_0","","","マ　マ　マサカドが　復活したら\n
どうすれば　いいの！！\n
どこへ　逃げれば　いいの！！","",,"=IF(F77=I77, ""UNTRANSLATED"", """")",""
"string","map-0x11A7-0x37A_2","","","どこへ　かくれれば　いいの！！\n
わたしは　どうなるの！！\n
子供は　どうなるの！！","",,"=IF(F78=I78, ""UNTRANSLATED"", """")",""
"string","map-0x11A7-0x41D_0","","","ジライアさん！\n
大門教が　この村の　南にある\n
ナマズの　ほこらを　埋めてしまった！","",,"=IF(F79=I79, ""UNTRANSLATED"", """")",""
"string","map-0x11A7-0x41D_2","","","きっと　火の一族の　あんたを\n
筑波山に　とじこめようとしてるんだ！","",,"=IF(F80=I80, ""UNTRANSLATED"", """")",""
"string","map-0x11A7-0x41D_4","","","ナマズのほこらを　通らなければ\n
その先にある　つちうらの町には\n
行くことが　できないんです！","",,"=IF(F81=I81, ""UNTRANSLATED"", """")",""
"string","map-0x11A7-0x50D_0","","","火の一族の　金太さんが\n
ナマズの　ほこらを　ぬける方法を\n
知っているって　言ってたわ","",,"=IF(F82=I82, ""UNTRANSLATED"", """")",""
"string","map-0x11A7-0x561_0","","","ナマズの　ほこらには　むかしから\n
山ほども　デッカイ　大ナマズが\n
住んでるらしいよ！","",,"=IF(F83=I83, ""UNTRANSLATED"", """")",""
"string","map-0x11A7-0x561_2","","","まだ　ボクは\n
見たことがないけどね\n
ものすげえ　デッカイってさ！！","",,"=IF(F84=I84, ""UNTRANSLATED"", """")",""
"string","map-0x11A7-0x5F8_1","","","ポンポコリン！！","",,"=IF(F85=I85, ""UNTRANSLATED"", """")",""
"string","map-0x11A7-0x5F8_4","","","おまえが　ジライアか！\n
待ちくたびれちまったよ！\n
オレは　金太っていうんだ！！","",,"=IF(F86=I86, ""UNTRANSLATED"", """")",""
"string","map-0x11A7-0x5F8_7","","","おまえと　同じ　火の勇者さ！\n
さあ　マサカドを\n
たおしに　いこうぜ！！","",,"=IF(F87=I87, ""UNTRANSLATED"", """")",""
"string","map-0x11A7-0x5F8_10","","","刀や　よろいは　あとまわしでいいって\n
とにかく　いそごうぜ！！\n
まずは　南の　ナマズの　ほこらだ！！","",,"=IF(F88=I88, ""UNTRANSLATED"", """")",""
"string","map-0x11A7-0x726_0","[color]<$01>","","金太が　仲間に　加わった！","",,"=IF(F89=I89, ""UNTRANSLATED"", """")",""
"string","map-0x11A7-0x749_0","","","マサカドが　復活するためには\n
たくさんの　人間の　たましいが\n
必要なんだ！！","",,"=IF(F90=I90, ""UNTRANSLATED"", """")",""
"string","map-0x11A7-0x749_2","","","大門教は　そのために\n
人をだまして　信者を　あつめ\n
たましいを　ぬき取っちまうんだよ！","",,"=IF(F91=I91, ""UNTRANSLATED"", """")",""
"string","map-0x11A7-0x7EA_0","","","大門教と　たたかって\n
体力が　減ったら\n
はやめに　宿屋に　とまるんだよ","",,"=IF(F92=I92, ""UNTRANSLATED"", """")",""
"string","map-0x11A7-0x7EA_2","","","それと　宿屋には\n
きろく人がいるから\n
こまめに　セーブしなよ！！","",,"=IF(F93=I93, ""UNTRANSLATED"", """")",""
"string","map-0x11A7-0x86F_0","","","大門教が　マサカドを　復活させたら\n
この国の　生きものは\n
みんな　死に絶えてしまうんでしょ！","",,"=IF(F94=I94, ""UNTRANSLATED"", """")",""
"string","map-0x11A7-0x86F_2","","","ジライアさん　おねがいです\n
マサカドが　よみがえる前に\n
大門教を　たおしてください！","",,"=IF(F95=I95, ""UNTRANSLATED"", """")",""
"string","map-0x11A7-0x91E_0","","","家の中にも　人が　いるから\n
とびらの　あいている家には\n
かならず　はいるのよ！","",,"=IF(F96=I96, ""UNTRANSLATED"", """")",""
"string","map-0x11A7-0x91E_2","","","マサカドを　たおすための\n
だいじな話が　\n
きけるかも　しれないわ","",,"=IF(F97=I97, ""UNTRANSLATED"", """")",""
"string","map-0x11A7-0x9AB_0","","","「しらべる」で\n
ジライアさんの　めのまえを\n
調べることが　できるのよ","",,"=IF(F98=I98, ""UNTRANSLATED"", """")",""
"string","map-0x11A7-0x9AB_2","","","あしもと　じゃないから\n
まちがえないでね\n
なれると　こっちのほうが　便利よ！","",,"=IF(F99=I99, ""UNTRANSLATED"", """")",""
"string","map-0x11A7-0xA3A_0","","","ジライアさんと　金太さんは\n
うりふたつ　なんだなあ！\n
オレ　まちがえちまったよ！","",,"=IF(F100=I100, ""UNTRANSLATED"", """")",""
"string","map-0x11A7-0xA3A_2","","","血のつながっている　火の一族だから\n
にてるのも　あたりまえだけど\n
それにしても　そっくりだ！","",,"=IF(F101=I101, ""UNTRANSLATED"", """")",""
"string","map-0x11A7-0xAE5_0","","","「徳」というのは　おぬしが\n
まことの　火の勇者に　なるための\n
モノサシのようなものじゃ！","",,"=IF(F102=I102, ""UNTRANSLATED"", """")",""
"string","map-0x11A7-0xAE5_2","","","敵を　倒した時は　もちろん　増えるが\n
人助けや　友との出会いの中で\n
自然と　身につくものなのじゃ","",,"=IF(F103=I103, ""UNTRANSLATED"", """")",""
"","","","","//==================================
// map 0x11C3
//==================================","","","",""
"string","map-0x11C3-0x29_0","","","武具屋","",,"=IF(F105=I105, ""UNTRANSLATED"", """")",""
"string","map-0x11C3-0x6F_0","","","いらっしゃいませ！\n
ここは　武具屋です\n
ご用件は　何ですか？","",,"=IF(F106=I106, ""UNTRANSLATED"", """")",""
"string","map-0x11C3-0xAC_0","","","ありがとうございます","",,"=IF(F107=I107, ""UNTRANSLATED"", """")",""
"string","map-0x11C3-0xC2_0","","","それでは　また　ご利用ください","",,"=IF(F108=I108, ""UNTRANSLATED"", """")",""
"string","map-0x11C3-0xE2_0","","","オラ　知らなかっだども\n
刀とか　よろいとかってもんは\n
「そうび」しないと　ダメなんだと！","",,"=IF(F109=I109, ""UNTRANSLATED"", """")",""
"","","","","//==================================
// map 0x11DF
//==================================","","","",""
"string","map-0x11DF-0x29_0","","","宿屋","",,"=IF(F111=I111, ""UNTRANSLATED"", """")",""
"string","map-0x11DF-0x81_0","","","マサカドが　復活するって\n
話が　ひろまってからよお　うぃ　\n
みんら　なげやりになっちまってよお","",,"=IF(F112=I112, ""UNTRANSLATED"", """")",""
"string","map-0x11DF-0x81_2","","","オレも　毎日　酒びたり　なんら\n
火のいちろくは　まらかあー！\n
へのいりろくを　よんれこい！　ヒック","",,"=IF(F113=I113, ""UNTRANSLATED"", """")",""
"string","map-0x11DF-0x140_0","","","あんらが　へのいりろく　らったんらね\n
らいもん教の　ゴーモンを\n
たおしらんらってね　　ありらろ","",,"=IF(F114=I114, ""UNTRANSLATED"", """")",""
"string","map-0x11DF-0x19E_0","","","オラは　つちうら町から　来たんだけど\n
大門教たらの　タヌキが\n
旅人を　ねらうんで　けえれねんだ！！","",,"=IF(F115=I115, ""UNTRANSLATED"", """")",""
"string","map-0x11DF-0x200_0","","","いいつたえによると\n
マサカドは　一夜にして\n
ジパングの　半分を　灰にしたらしいぜ","",,"=IF(F116=I116, ""UNTRANSLATED"", """")",""
"string","map-0x11DF-0x26B_0","","","いらっしゃいませ！\n
ここは　宿屋でございます","",,"=IF(F117=I117, ""UNTRANSLATED"", """")",""
"string","map-0x11DF-0x26B_2","","","ひと晩　４両でございますが\n
おとまりになりますか？","",,"=IF(F118=I118, ""UNTRANSLATED"", """")",""
"string","map-0x11DF-0x2CF_0","","","いらっしゃいませ！\n
ここは　宿屋でございます","=T(F117)","=""DUPE: ""&ADDRESS(ROW(F117), COLUMN(F117), 4)",,
"string","map-0x11DF-0x2CF_2","","","ひと晩　４両でございますが\n
おとまりになりますか？","=T(F118)","=""DUPE: ""&ADDRESS(ROW(F118), COLUMN(F118), 4)",,
"string","map-0x11DF-0x333_0","","","お客さま！\n
お金が　あるときに\n
また　おこしください！","",,"=IF(F121=I121, ""UNTRANSLATED"", """")",""
"string","map-0x11DF-0x369_0","","","それでは　\n
ごゆっくり　お休みください","",,"=IF(F122=I122, ""UNTRANSLATED"", """")",""
"string","map-0x11DF-0x390_0","","","また　おこしください","",,"=IF(F123=I123, ""UNTRANSLATED"", """")",""
"string","map-0x11DF-0x3A6_0","","","いってらっしゃいませ！\n
お気をつけて　ジライアさま","",,"=IF(F124=I124, ""UNTRANSLATED"", """")",""
"string","map-0x11DF-0x3E5_0","","","いらっしゃいませ！\n
きろく　しますか？\n
いえいえ　お金はいりません","",,"=IF(F125=I125, ""UNTRANSLATED"", """")",""
"string","map-0x11DF-0x42C_0","","","それでは　きろく　します","",,"=IF(F126=I126, ""UNTRANSLATED"", """")",""
"string","map-0x11DF-0x446_0","","","また　お気軽に　どうぞ！","",,"=IF(F127=I127, ""UNTRANSLATED"", """")",""
"","","","","//==================================
// map 0x11FB
//==================================","","","",""
"string","map-0x11FB-0x29_0","","","民家","",,"=IF(F129=I129, ""UNTRANSLATED"", """")",""
"string","map-0x11FB-0x4B_0","","","大昔にも　地くずれで\n
ナマズの　ほこらが\n
埋まってしまったことが　あってな","",,"=IF(F130=I130, ""UNTRANSLATED"", """")",""
"string","map-0x11FB-0x4B_2","","","あんときは　村人全員で\n
大ひげぬきを　使って\n
大ナマズの　ひげを　ひっこぬいてよう","",,"=IF(F131=I131, ""UNTRANSLATED"", """")",""
"string","map-0x11FB-0x4B_4","","","大ナマズの　起こす地震で\n
ほこらを　ふたたび\n
通れるように　したんだよ","",,"=IF(F132=I132, ""UNTRANSLATED"", """")",""
"string","map-0x11FB-0x12B_0","","","村に　あった　大ひげぬきが\n
なくなってしもうた！","",,"=IF(F133=I133, ""UNTRANSLATED"", """")",""
"string","map-0x11FB-0x12B_2","","","きっと　大門教の　悪ダヌキが\n
盗みよったに　ちがいないわい！","",,"=IF(F134=I134, ""UNTRANSLATED"", """")",""
"string","map-0x11FB-0x12B_4","","","あれがないと　大ナマズを\n
起こすことが　できんのじゃ！","",,"=IF(F135=I135, ""UNTRANSLATED"", """")",""
"","","","","//==================================
// map 0x1217
//==================================","","","",""
"string","map-0x1217-0x29_0","","","民家","=T(F129)","=""DUPE: ""&ADDRESS(ROW(F129), COLUMN(F129), 4)",,
"string","map-0x1217-0x3F_0","","","オラの　じいさまに\n
きいたことがあるんじゃ\n
火の一族とは　一つではないんじゃ","",,"=IF(F138=I138, ""UNTRANSLATED"", """")",""
"string","map-0x1217-0x3F_2","","","マサカドを　封じた　三つの部族を\n
のちに　火の一族と\n
呼ぶように　なったそうじゃ","",,"=IF(F139=I139, ""UNTRANSLATED"", """")",""
"","","","","//==================================
// map 0x1233
//==================================","","","",""
"string","map-0x1233-0x29_0","","","よろず屋","",,"=IF(F141=I141, ""UNTRANSLATED"", """")",""
"string","map-0x1233-0x65_0","","","おいでやす\n
うちは　よろず屋でおます\n
ごようむきは　なんでっしゃろ？","",,"=IF(F142=I142, ""UNTRANSLATED"", """")",""
"string","map-0x1233-0xAA_0","","","おおきに\n
また　おこしやす","",,"=IF(F143=I143, ""UNTRANSLATED"", """")",""
"string","map-0x1233-0xC5_0","","","また　おこしやす","",,"=IF(F144=I144, ""UNTRANSLATED"", """")",""
"","","","","//==================================
// map 0x124F
//==================================","","","",""
"string","map-0x124F-0x214_0","","","ナマズの洞","",,"=IF(F146=I146, ""UNTRANSLATED"", """")",""
"string","map-0x124F-0x31A_1","","","ポンポコリン！","=T(F10)","=""DUPE: ""&ADDRESS(ROW(F10), COLUMN(F10), 4)",,
"string","map-0x124F-0x31A_4","","","わらじの　ヒモが　ほどけちまった！\n
なおすから　ちょっと　先に\n
行っててくれよ！","",,"=IF(F148=I148, ""UNTRANSLATED"", """")",""
"string","map-0x124F-0x38E_1","","","ポンポコリン！！　ぶぁかめ！！\n
オレは　大門教の殺し屋！\n
タヌキの金太さまだ！！","",,"=IF(F149=I149, ""UNTRANSLATED"", """")",""
"string","map-0x124F-0x38E_3","","","おまえ　みたいな　ヘンな顔\n
この世に　ふたりも\n
いるわきゃないだろ！！","",,"=IF(F150=I150, ""UNTRANSLATED"", """")",""
"string","map-0x124F-0x38E_5","","","おまえ　みたいなやつに\n
マサカドさまが　たおせるもんか\n
大門教のおそろしさ　みせてやる！！","",,"=IF(F151=I151, ""UNTRANSLATED"", """")",""
"string","map-0x124F-0x484_1","","","大ひげぬきを　大ナマズに\n
使えば　岩が　くずれて\n
とおれるようになるんです！","",,"=IF(F152=I152, ""UNTRANSLATED"", """")",""
"string","map-0x124F-0x4D8_0","[color]<$01>","","大きな岩が　通路を　ふさいでいる！！","",,"=IF(F153=I153, ""UNTRANSLATED"", """")",""
"string","map-0x124F-0x502_0","[color]<$01>","","つづらの中を　調べた\n
中には　なにも　入っていなかった","",,"=IF(F154=I154, ""UNTRANSLATED"", """")",""
"string","map-0x124F-0x53C_0","[color]<$01>","","つづらの中を　調べた","",,"=IF(F155=I155, ""UNTRANSLATED"", """")",""
"string","map-0x124F-0x554_0","[color]<$01>","","タヌキのカギを見つけた！","",,"=IF(F156=I156, ""UNTRANSLATED"", """")",""
"string","map-0x124F-0x570_0","[color]<$01>","","たぬきカギを　手に入れた\n","",,"=IF(F157=I157, ""UNTRANSLATED"", """")",""
"string","map-0x124F-0x58D_0","[color]<$01>","","なにもありませんでした","=T(F8)","=""DUPE: ""&ADDRESS(ROW(F8), COLUMN(F8), 4)",,
"string","map-0x124F-0x5A7_0","","","ここは　とーせんぼだ　ポン！","",,"=IF(F159=I159, ""UNTRANSLATED"", """")",""
"","","","","//==================================
// map 0x126B
//==================================","","","",""
"string","map-0x126B-0x1D7_0","","","ナマズの洞","=T(F146)","=""DUPE: ""&ADDRESS(ROW(F146), COLUMN(F146), 4)",,
"string","map-0x126B-0x263_1","","","グウグウ　わしゃねむい","",,"=IF(F162=I162, ""UNTRANSLATED"", """")",""
"string","map-0x126B-0x288_0","","","いきなり　なんじゃ　おまえは・・・","",,"=IF(F163=I163, ""UNTRANSLATED"", """")",""
"string","map-0x126B-0x2B1_1","","","ヒエー　いてててて\n
　　　　　　　　　　　　　　","",,"=IF(F164=I164, ""UNTRANSLATED"", """")",""
"string","map-0x126B-0x2F0_0","[color]<$01>","","大ナマズが　あばれだして\n
地震が　おこった！！","",,"=IF(F165=I165, ""UNTRANSLATED"", """")",""
"string","map-0x126B-0x325_0","[color]<$01>","","大きなつづらが　ある\n
がっちり　カギが　かかっていて\n
あかない","",,"=IF(F166=I166, ""UNTRANSLATED"", """")",""
"string","map-0x126B-0x365_0","[color]<$01>","","つづらの中を　調べた\n
中には　なにも　入っていなかった","=T(F154)","=""DUPE: ""&ADDRESS(ROW(F154), COLUMN(F154), 4)",,
"string","map-0x126B-0x39F_0","[color]<$01>","","つづらの　ふたが　開いた\n
中には　大ひげぬきが　入っていた","",,"=IF(F168=I168, ""UNTRANSLATED"", """")",""
"string","map-0x126B-0x3DD_0","[color]<$01>","","大ひげぬきを　手に入れた\n","",,"=IF(F169=I169, ""UNTRANSLATED"", """")",""
"string","map-0x126B-0x3FA_0","[color]<$01>","","大きな　ナマズが　眠っている","",,"=IF(F170=I170, ""UNTRANSLATED"", """")",""
"string","map-0x126B-0x41A_0","[color]<$01>","","しかし　何も　おこらなかった！","",,"=IF(F171=I171, ""UNTRANSLATED"", """")",""
"","","","","//==================================
// map 0x1287
//==================================","","","",""
"string","map-0x1287-0xEE_0","","","つちうら町","",,"=IF(F173=I173, ""UNTRANSLATED"", """")",""
